id,name,type,city,district,neighborhood,address,latitude,longitude,services,opening_hours,is_open_24h,contact,email,source_category,metadata
VAC0041,Centre de Santé Maternelle et Infantile de Ndokoti,Vaccination PMI,Douala,Douala I,Deido,,4.037141,9.786805,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 691 818 671,santématernele@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | BCG | DTP | COVID-19 | Tétanos | HPV | Polio | Méningite | Hépatite B | Rougeole"", ""carnet_sante_numerique"": ""Oui""}"
VAC0042,Centre de Vaccination de Bonaloka,Vaccination PMI,Douala,Douala III,New Bell,,4.058459,9.672960,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 08h00–18h00,false,+237 696 314 347,bonaloka@sante.cm,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | COVID-19 | DTP | Tétanos | Méningite | HPV | Fièvre jaune | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0043,PMI de Kondengui,Vaccination PMI,Yaoundé,Yaoundé III,Étoa-Meki,,3.904677,11.532360,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 08h00–17h00,false,+237 678 610 971,kondengui@gmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Rougeole | COVID-19 | HPV"", ""carnet_sante_numerique"": ""Non""}"
VAC0044,Centre de Vaccination de Odza,Vaccination PMI,Yaoundé,Yaoundé VII,Odza,,3.924219,11.469117,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 07h30–17h30,false,+237 699 156 211,odza@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | BCG | Hépatite B | Polio | COVID-19 | Tétanos | HPV | Rougeole | Fièvre jaune"", ""carnet_sante_numerique"": ""Non""}"
VAC0045,PMI de Makepe,Vaccination PMI,Douala,Douala II,Ndog-Bong,,4.018547,9.664796,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Ven 08h00–18h00,false,+237 691 095 151,makepe@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | Polio | Hépatite B | Tétanos | Rougeole | COVID-19 | BCG | Fièvre jaune"", ""carnet_sante_numerique"": ""Non""}"
VAC0046,Centre de Vaccination de Mvan,Vaccination PMI,Yaoundé,Yaoundé VI,Nkol-Afeme,,3.879248,11.549107,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 08h00–17h00,false,+237 699 957 387,mvan@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Polio | Fièvre jaune | BCG | Méningite | Hépatite B | DTP | HPV"", ""carnet_sante_numerique"": ""Oui""}"
VAC0047,PMI de Bonanjo,Vaccination PMI,Douala,Douala III,Bonanjo,,4.076297,9.702509,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 696 609 725,bonanjo@sante.cm,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | DTP | Hépatite B | COVID-19 | Polio | Rougeole | Fièvre jaune | Tétanos | HPV | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0048,Centre de Vaccination de Ngousso,Vaccination PMI,Yaoundé,Yaoundé V,Nkolbisson,,3.784696,11.562953,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial""]",Lun–Sam 08h30–18h30,false,+237 652 089 380,ngousso@yahoo.fr,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Polio | DTP | Méningite | Rougeole | Tétanos | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0049,Centre de Vaccination de Etoudi,Vaccination PMI,Yaoundé,Yaoundé II,Etoudi,,3.785686,11.538022,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Ven 08h00–18h00,false,+237 654 301 639,etoudi@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | DTP | Hépatite B | Tétanos | HPV | Méningite | Rougeole | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0050,Centre de Vaccination Ndjock,Vaccination PMI,Douala,Douala VI,Ndog-Passi III,,4.090003,9.724924,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 08h00–18h00,false,+237 696 307 565,ndjock@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""COVID-19 | Fièvre jaune | DTP | Tétanos | Polio"", ""carnet_sante_numerique"": ""Non""}"
VAC0051,Centre de Santé Maternelle et Infantile de Simbock,Vaccination PMI,Yaoundé,Yaoundé IV,Simbock,,3.851622,11.535925,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 693 888 831,santématernele@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Hépatite B | COVID-19 | Fièvre jaune | BCG | Tétanos | Rougeole"", ""carnet_sante_numerique"": ""Oui""}"
VAC0052,Centre de Santé Maternelle et Infantile de Bepanda,Vaccination PMI,Douala,Douala IV,Bonaberi,,4.045440,9.778922,"[""vaccination_enfants"", ""vaccination_adultes"", ""consultation_nourrissons""]",Lun–Dim 08h00–18h00,false,+237 222 052 339,santématernele@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""COVID-19 | DTP | Méningite | Rougeole | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0053,Centre de Santé Maternelle et Infantile de Boko,Vaccination PMI,Douala,Douala II,Bonaberi,,4.029472,9.663578,"[""vaccination_enfants"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 08h00–17h00,false,+237 691 663 204,santématernele@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Méningite | Fièvre jaune | BCG | Hépatite B | Tétanos | COVID-19"", ""carnet_sante_numerique"": ""Oui""}"
VAC0054,Centre de Vaccination Simo,Vaccination PMI,Douala,Douala VI,Bonapriso,,4.073194,9.669648,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 696 991 533,simo@sante.cm,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Hépatite B | Rougeole | DTP | Tétanos | COVID-19 | HPV | BCG | Polio"", ""carnet_sante_numerique"": ""Non""}"
VAC0055,Centre de Vaccination Nlend,Vaccination PMI,Yaoundé,Yaoundé IV,Nkol-Afeme,,3.879166,11.594320,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse""]",Lun–Sam 08h00–17h00,false,+237 678 387 524,nlend@hotmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Fièvre jaune | HPV | Tétanos | Rougeole | Méningite | Polio | DTP | COVID-19 | Hépatite B"", ""carnet_sante_numerique"": ""Non""}"
VAC0056,Centre de Vaccination de Logbessou,Vaccination PMI,Douala,Douala V,Ndogbong,,3.975461,9.716399,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial""]",Lun–Sam 08h00–17h00,false,+237 243 644 880,logbessou@gmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""HPV | Polio | Hépatite B | Méningite | BCG | Rougeole | Fièvre jaune"", ""carnet_sante_numerique"": ""Non""}"
VAC0057,PMI Saint-Luc,Vaccination PMI,Yaoundé,Yaoundé VII,Ngousso,,3.858100,11.572490,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Ven 08h00–18h00,false,+237 655 622 576,luc@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | BCG | HPV | Polio | DTP | Hépatite B | Méningite | COVID-19 | Rougeole"", ""carnet_sante_numerique"": ""Non""}"
VAC0058,Centre de Santé Maternelle et Infantile de Mvan,Vaccination PMI,Yaoundé,Yaoundé I,Mvog-Mbi,,3.795678,11.506825,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Dim 08h00–18h00,false,+237 222 826 194,santématernele@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | Fièvre jaune | COVID-19 | DTP | Tétanos"", ""carnet_sante_numerique"": ""Oui""}"
VAC0059,Centre de Santé Maternelle et Infantile de Youpwé,Vaccination PMI,Douala,Douala I,Youpwé,,4.080844,9.788982,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 651 855 509,santématernele@gmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | Hépatite B | BCG | Tétanos | DTP | Méningite | Polio | HPV | Fièvre jaune | COVID-19"", ""carnet_sante_numerique"": ""Non""}"
VAC0060,Centre de Santé Maternelle et Infantile de Ngousso,Vaccination PMI,Yaoundé,Yaoundé I,Ngousso,,3.840419,11.569205,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse""]",Lun–Ven 07h30–17h30,false,+237 242 099 749,santématernele@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Fièvre jaune | Tétanos | Polio | DTP | HPV | COVID-19 | Hépatite B | Rougeole | Méningite | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0061,Centre de Vaccination de Bonaloka,Vaccination PMI,Douala,Douala III,Ndog-Bong,,4.116860,9.739742,"[""vaccination_enfants"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 07h00–20h00,false,+237 698 064 534,bonaloka@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | Tétanos | Méningite | Hépatite B | COVID-19 | HPV | Fièvre jaune | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0062,PMI de Ndog-Passi III,Vaccination PMI,Douala,Douala IV,Ndogbong,,4.019274,9.732861,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Ven 07h30–17h30,false,+237 678 838 890,ndog-passiiii@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Polio | Rougeole | Fièvre jaune | COVID-19 | Hépatite B | HPV | Tétanos | DTP | Méningite | BCG"", ""carnet_sante_numerique"": ""Non""}"
VAC0063,PMI de Bonaloka,Vaccination PMI,Douala,Douala IV,PK12,,4.091778,9.708848,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 690 526 997,bonaloka@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Rougeole | HPV | Hépatite B | Polio | COVID-19 | Méningite | Fièvre jaune"", ""carnet_sante_numerique"": ""Non""}"
VAC0064,PMI de Mvog-Atangana,Vaccination PMI,Yaoundé,Yaoundé V,Mvog-Atangana,,3.822146,11.580322,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Dim 08h00–18h00,false,+237 243 303 298,mvog-atangana@hotmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""HPV | Polio | Tétanos | COVID-19"", ""carnet_sante_numerique"": ""Non""}"
VAC0065,Centre de Vaccination de Ahala,Vaccination PMI,Yaoundé,Yaoundé I,Ahala,,3.785825,11.478280,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Ven 07h30–17h30,false,+237 677 333 514,ahala@yahoo.fr,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Hépatite B | DTP | Rougeole | Polio | BCG | COVID-19 | Méningite | HPV"", ""carnet_sante_numerique"": ""Oui""}"
VAC0066,Centre de Vaccination de Nkongmondo,Vaccination PMI,Douala,Douala VI,Nkongmondo,,4.072850,9.794823,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 679 143 898,nkongmondo@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""HPV | Fièvre jaune | Polio | DTP | COVID-19 | Méningite | Tétanos | BCG | Hépatite B"", ""carnet_sante_numerique"": ""Non""}"
VAC0067,Centre de Vaccination de PK14,Vaccination PMI,Douala,Douala VI,Bali,,3.995138,9.748514,"[""vaccination_enfants"", ""vaccination_adultes"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 222 770 865,pk14@yahoo.fr,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Hépatite B | Tétanos | HPV | Méningite | Polio | COVID-19 | Fièvre jaune | BCG | Rougeole"", ""carnet_sante_numerique"": ""Non""}"
VAC0068,PMI de Mendong,Vaccination PMI,Yaoundé,Yaoundé V,Mendong,,3.807045,11.464181,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 08h30–18h30,false,+237 693 798 289,mendong@yahoo.fr,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""COVID-19 | Méningite | Hépatite B | Tétanos | BCG | Fièvre jaune | Rougeole | DTP"", ""carnet_sante_numerique"": ""Non""}"
VAC0069,PMI de Biteng,Vaccination PMI,Yaoundé,Yaoundé III,Biteng,,3.795092,11.583923,"[""vaccination_enfants"", ""suivi_grossesse"", ""planning_familial""]",Lun–Sam 07h00–20h00,false,+237 242 841 329,biteng@yahoo.fr,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Méningite | Fièvre jaune | DTP | Hépatite B | Tétanos | HPV | BCG | Rougeole"", ""carnet_sante_numerique"": ""Non""}"
VAC0070,Centre de Vaccination de Mvog-Mbi,Vaccination PMI,Yaoundé,Yaoundé II,Essos,,3.764851,11.561043,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial""]",Lun–Sam 07h00–20h00,false,+237 698 308 267,mvog-mbi@hotmail.com,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Tétanos | Polio | Fièvre jaune | Méningite"", ""carnet_sante_numerique"": ""Non""}"
VAC0071,PMI de Santa Barbara,Vaccination PMI,Yaoundé,Yaoundé I,Djoungolo,,3.882877,11.489458,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",7j/7 — 08h00–20h00,false,+237 652 610 257,santabarbara@gmail.com,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Polio | Tétanos | Fièvre jaune | DTP | HPV | Rougeole"", ""carnet_sante_numerique"": ""Non""}"
VAC0072,Centre de Vaccination de Santa Barbara,Vaccination PMI,Yaoundé,Yaoundé III,Santa Barbara,,3.790965,11.565452,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Ven 08h00–18h00,false,+237 653 210 147,santabarbara@sante.cm,Vaccination PMI,"{""type_centre"": ""Centre de vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | HPV | Rougeole | DTP | Hépatite B | Méningite | Polio | Tétanos"", ""carnet_sante_numerique"": ""Non""}"
VAC0073,Centre de Vaccination Santé,Vaccination PMI,Yaoundé,Yaoundé III,Briqueterie,,3.794678,11.447538,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 08h30–18h30,false,+237 677 712 536,santé@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""HPV | Rougeole | BCG | Méningite"", ""carnet_sante_numerique"": ""Oui""}"
VAC0074,PMI de Ndogbong,Vaccination PMI,Douala,Douala V,Boko,,4.060217,9.682360,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""consultation_nourrissons""]",Lun–Sam 08h30–18h30,false,+237 651 364 132,ndogbong@yahoo.fr,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Non"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""HPV | DTP | Rougeole | BCG | COVID-19 | Fièvre jaune | Polio"", ""carnet_sante_numerique"": ""Non""}"
VAC0075,PMI de Briqueterie,Vaccination PMI,Yaoundé,Yaoundé I,Mendong,,3.774587,11.533679,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Sam 08h00–17h00,false,+237 242 270 086,briqueterie@gmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Fièvre jaune | Tétanos | HPV | Rougeole | BCG"", ""carnet_sante_numerique"": ""Oui""}"
VAC0076,PMI Saint-Luc,Vaccination PMI,Yaoundé,Yaoundé V,Efoulan,,3.741322,11.492795,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 08h30–18h30,false,+237 698 648 408,luc@hotmail.com,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""Polio | Tétanos | HPV | Fièvre jaune | Hépatite B | DTP | Méningite"", ""carnet_sante_numerique"": ""Non""}"
VAC0077,PMI de Ndog-Bong,Vaccination PMI,Douala,Douala I,Ndog-Bong,,4.022826,9.713928,"[""vaccination_enfants"", ""planning_familial""]",Lun–Sam 08h00–17h00,false,+237 652 130 286,ndog-bong@sante.cm,Vaccination PMI,"{""type_centre"": ""PMI"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Non"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Non"", ""vaccins_disponibles"": ""Méningite | DTP | BCG | Hépatite B"", ""carnet_sante_numerique"": ""Non""}"
VAC0078,Centre de Vaccination Mvé,Vaccination PMI,Yaoundé,Yaoundé II,Étoa-Meki,,3.770761,11.504228,"[""vaccination_enfants"", ""vaccination_adultes"", ""planning_familial"", ""consultation_nourrissons""]",Lun–Sam 07h00–20h00,false,+237 243 073 879,mvé@yahoo.fr,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Non"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""BCG | Rougeole | Tétanos | Polio | Fièvre jaune | COVID-19 | DTP | Méningite"", ""carnet_sante_numerique"": ""Non""}"
VAC0079,Centre de Vaccination de Ndog-Passi III,Vaccination PMI,Douala,Douala III,Ndog-Passi III,,4.110742,9.664200,"[""vaccination_enfants"", ""vaccination_adultes"", ""suivi_grossesse"", ""planning_familial"", ""consultation_nourrissons"", ""carnet_sante_numerique""]",Lun–Ven 08h00–18h00,false,+237 694 690 177,ndog-passiiii@sante.cm,Vaccination PMI,"{""type_centre"": ""CSI avec vaccination"", ""vaccination_enfants"": ""Oui"", ""vaccination_adultes"": ""Oui"", ""suivi_grossesse"": ""Oui"", ""planning_familial"": ""Oui"", ""consultation_nourrissons"": ""Oui"", ""vaccins_disponibles"": ""COVID-19 | HPV | Méningite | Polio | Hépatite B"", ""carnet_sante_numerique"": ""Oui""}"
